DateTime,AddedIPs,RemovedIPs
1584344677,111,174
1584366745,169,410
1584388640,396,16
1584410534,12231,4
1584432562,6591,4
1584454603,1650,405
1584476672,2,554
1584498887,4,478
1584520815,1,521
1584542677,5,387
1584564757,828,372
1584587035,8,297
1584608944,2,6
1584630983,9,5
1584653090,5,26
1584675152,6,67
1584697238,2,1
1584719108,4,3
1584741189,11,4
1584774262,5,3
1584796345,4,0
1584818195,5,6
1584840275,0,4
1584862147,1,4
1584884201,8,1
1584906266,4,6
1584928339,8,11
1584950183,11,7
1584983078,19,15
1585005180,6,4925
1585027212,1,11226
1585049062,3,5890
1585071148,7,8
1585092992,6,2
1585114842,2,4
1585136684,3,11
1585158742,8,1435
1585180598,14,6
1585202676,10,8
1585224752,7,7
1585246837,5,13
1585269144,6,8
1585291006,6,9
1585313068,6,2
1585334926,73,6
1585356980,6,4
1585379069,7,2
1585401140,7,8
1585422982,23,6
1585445071,46,11
1585467410,6,3
1585489470,7,8
1585511544,4,5
1585533411,6,3
1585555323,11,56
1585577308,217,727
1585599260,756,7
1585621216,2,3
1585643101,6,2
1585665166,4,6
1585687223,12,8
1585709076,4,2
1585731153,4,4
1585753328,6,4
1585775305,15,5
1585797373,8,13
1585819214,2,5
1585841058,10,4
1585862912,7,5
1585884753,9,8
1585906813,9,4
1585928671,3,59
1585950742,5,18
1585972599,5,14
1585994685,118,5
1586016756,7,4
1586038829,6,27
1586060894,8,4
1586082758,5,4
1586104611,7,2
1586126654,7,3
1586148750,14,473
1586170654,460,506
1586203714,471,178
1586225567,8,3
1586247650,7,7
1586269699,10,3
1586291792,6,9
1586313869,4,4
1586335934,6,48
1586369089,1469,6
1586391172,5,4
1586413217,4,4
1586435099,6,8
1586457164,10,7
1586479223,9,8
1586501064,7,9
1586522921,3,4
1586545004,5,3
1586567049,3,4
1586588916,10,5
1586610992,7,113
1586632837,8,4
1586654904,3,5
1586676991,61,0
1586699069,7,7
1586720927,11,10
1586742985,133,5
1586776119,25,43
1586798455,41,39
1586820500,125,8
1586842352,4,6
1586864416,2,6
1586886308,7,16
1586908346,5,1
1586930190,3,7
1586952282,2,24
1586974420,2,1447
1586996446,6,2
1587018522,12,4
1587040599,9,6
1587062660,6,8
1587084545,6,5
1587106588,14,5
1587128540,7,4
1587150492,8,5
1587172344,4,3
1587194439,6,7
1587216491,4,4
1587238340,6,2
1587260261,4,4
1587282251,6,36
1587304120,3,6
1587326006,21,10
1587359319,26,213
1587381629,92,1001
1587403535,760,1786
1587425535,959,247
1587447393,1162,3
1587469479,7,2
1587491588,12,10
1587524717,12,43
1587546742,13,18
1587568817,10,6
1587590687,5,2
1587612742,3,16
1587634853,6,6
1587656704,4,2
1587678742,7,4
1587700587,3,2
1587722663,3,6
1587744522,11,8
1587766606,6,9
1587788650,3,3
1587810510,5,6
1587832583,8,5
1587854663,5,4
1587876504,5,6
1587898348,2,4
1587920218,46,3
1587942271,101,11
1587964350,18,11
1587986449,28,12
1588008490,20,16
1588030617,17,21
1588052663,3,19
1588074505,11,7
1588096581,9,14
1588118566,51,4
1588140499,3,10
1588162385,5,10
1588184426,6,8
1588206504,5,5
1588228374,9,5
1588250432,7,4
1588272514,1101,6
1588294583,345,1
1588316754,84,4
1588338754,48,4
1588360826,4524,4
1588382698,5338,4
1588404749,1359,1
1588426599,23,6
1588448655,23,3
1588470500,3,5
1588492619,3,2
1588514573,3,8
1588547470,9,7
1588569373,4,83
1588591223,91,14
1588613071,17,7
1588635155,14,11
1588657213,10,3
1588679054,7,9
1588700913,4,9
1588723070,2,19
1588745095,2,5
1588767137,0,5
1588788979,7,2
1588811065,7,7
1588833144,1,4
1588855016,3,5
1588877060,0,712
1588898904,3,260
1588920789,1,69
1588953895,6,1533
1588975955,7,6293
1588998016,4,3871
1589019882,5,81
1589041724,6,46
1589063830,2,20
1589085872,2,3
1589107741,67,3
1589129717,71,3
1589151706,6,3
1589173720,3,375
1589195789,386,1323
1589217642,1324,1121
1589239694,1123,104
1589261541,97,12
1589283619,2,10
1589305519,1,8
1589327792,8,4
1589360759,55,9
1589382994,6,8
1589405066,3249,9
1589427149,4572,4
1589449243,3798,1
1589471305,5,4
1589493164,7,5
1589515074,23,2
1589536978,21,1
1589559159,46,6
1589581240,20,7
1589603310,26,2
1589625434,5,2
1589647467,3,5
1589669424,21,2
1589691374,6,1
1589713285,2,39
1589735302,5,31
1589757152,10,3
1589779230,4,6
1589801308,6,12
1589823395,11,10
1589845554,9,15
1589867533,3,61
1589889420,7,4
1589911395,460,3
1589933304,543,6
1589955473,4,21
1589988531,3,10
1590010602,5,11
1590032594,6,20
1590054519,8,13
1590076452,6,3
1590098578,3,7
1590120528,2,22
1590142729,2,21
1590164665,5,45
1590186790,5,23
1590208833,5,27
1590230902,3,5
1590252988,3,2
1590274959,4,32
1590296962,2,6
1590318974,5,3
1590341067,8,100
1590363242,2,8
1590385223,6,7
1590407071,9,12
1590429178,13,16
