DateTime,AddedIPs,RemovedIPs
1584175460,9,1
1584197551,2,0
1584230973,24,2
1584252980,4,0
1584297170,2,1
1584319217,3,2
1584341070,9,0
1584362913,6,1
1584396144,2,5
1584418097,5,0
1584439954,14,2
1584462025,6,16
1584483899,0,10
1584505936,2,2
1584527791,3,1
1584550038,2,0
1584571942,0,5
1584593787,16,10
1584626658,2,3
1584648517,12,2
1584670586,6,3
1584692444,68,6
1584714513,3,7
1584736365,2,1
1584758433,8,0
1584780501,9,6
1584802588,13,0
1584824591,2,26
1584846504,11,2
1584868577,7,3
1584890438,6,1
1584912495,2,1
1584934342,9,6
1584956198,0,5
1584978262,18,4
1585000107,9,3
1585021957,2,3
1585044216,4,16
1585066126,0,3
1585088171,4,1
1585110022,15,0
1585131890,10,2
1585154415,3,3
1585176550,4,0
1585198615,17,10
1585220693,5,1
1585242731,9,1
1585264584,5,12
1585286670,0,64
1585308761,3,15
1585330819,1,2
1585352665,25,3
1585374732,1,14
1585407890,5,16
1585429944,3,2
1585452011,4,5
1585473855,67,6
1585495705,0,6
1585517545,3,1
1585539388,4,6
1585561231,4,3
1585583298,2,14
1585605396,2,10
1585627345,2,3
1585649296,5,5
1585671139,6,0
1585693223,3,1
1585715067,14,20
1585737137,5,12
1585758988,11,2
1585781086,5,7
1585803131,2,11
1585825019,1,7
1585846930,3,9
1585868898,4,3
1585890779,7,0
1585912828,6,0
1585934914,6,1
1585956974,7,27
1585978818,5,0
1586000670,2,3
1586022737,6,4
1586044589,3,1
1586066589,1,5
1586088504,5,63
1586110571,3,2
1586132422,6,4
1586154266,5,7
1586176338,7,6
1586198213,7,1
1586220284,22,5
1586242333,4,3
1586264598,1,3
1586286492,7,10
1586308345,5,20
1586330412,63,9
1586352296,2,5
1586374333,4,5
1586396186,6,3
1586418256,4,2
1586440340,3,2
1586462226,11,2
1586484272,0,5
1586506118,4,8
1586528174,2,4
1586550030,4,7
1586572122,1,5
1586594187,3,7
1586616255,2,0
1586638106,5,7
1586660176,0,1
1586693314,4,6
1586715392,3,3
1586737454,22,4
1586759648,1,2
1586781611,2,4
1586803459,4,9
1586825537,1,16
1586847381,6,7
1586880323,2,8
1586902372,3,6
1586924428,1,70
1586946273,3,2
1586968333,6,4
1586990188,2,4
1587012257,2,5
1587034113,1,1
1587055955,2,2
1587078178,6,12
1587100110,4,3
1587133226,11,4
1587155311,1,6
1587177389,0,1
1587199480,1,2
1587221344,2,1
1587243369,4,4
1587276282,7,0
1587298355,2,2
1587320427,6,3
1587342497,2,32
1587364350,6,2
1587386582,4,6
1587408499,9,4
1587430419,4,2
1587452574,3,8
1587474494,10,0
