DateTime,AddedIPs,RemovedIPs
1584745946,0,2
1584781019,0,1
1584796853,0,1
1585002989,1,0
1585064701,1,0
1585105427,1,0
1585107372,1,0
1585148181,0,1
1585150110,0,1
1585177725,1,0
1585191413,0,1
1585193297,0,1
1585260978,0,1
1585301789,1,0
1585317396,1,0
1585319296,1,0
1585347382,1,0
1585388193,0,1
1585405455,0,2
1585433125,0,1
1585436696,1,0
1585522333,0,1
1585587855,1,0
1585595550,1,0
1585675719,0,1
1585679774,0,1
1585703338,1,0
1585788976,0,1
1585899870,1,0
1585920975,6,0
1585944077,1,0
1585986504,0,1
1585996114,1,0
1586030183,1,0
1586041018,1,0
1586076497,0,7
1586082272,0,1
1586116106,0,1
1586125222,0,1
1586135546,1,0
1586220790,0,1
1586228182,1,0
1586260112,1,0
1586267792,1,0
1586271793,1,0
1586273787,1,0
1586283625,1,0
1586291293,1,0
1586308348,1,0
1586316018,0,1
1586345088,0,1
1586354931,0,1
1586358754,0,1
1586360655,0,1
1586368340,0,1
1586376299,0,1
1586393602,0,1
1586464821,1,0
1586534611,1,0
1586552183,0,1
1586607150,1,0
1586620622,0,1
1586632370,1,0
1586647689,1,0
1586693818,0,1
1586795052,1,2
1586880329,0,1
1586889875,1,0
1586891816,1,0
1586897568,1,0
1586977701,0,2
1586981590,0,1
1587126287,1,0
1587167334,1,0
1587202121,1,0
1587211947,1,0
1587213858,1,1
1587223464,1,0
1587254564,0,1
1587287083,0,1
1587298593,0,1
1587300512,0,1
1587308325,0,1
1587375550,1,0
1587409007,1,0
1587423394,1,0
1587455804,1,0
1587463708,0,1
1587465622,1,0
1587485852,1,0
1587491585,1,0
1587495478,0,1
1587503600,23,0
1587509307,0,1
1587513168,1,0
1587518955,1,0
1587543639,0,1
1587551296,0,1
1587572190,0,1
1587574107,1,0
1587577950,0,1
1587591618,1,0
1587601236,1,0
1587605067,1,0
1587644429,1,0
1587665800,0,26
1587677546,0,1
1587687140,0,1
1587690972,0,1
1587727696,0,1
1587752185,1,0
1587765789,1,0
1587773539,1,0
1587839296,0,1
1587850816,0,1
1587858508,0,1
1587873132,1,0
1587935308,1,0
1587960198,0,1
1588016656,1,0
1588022413,1,1
1588058672,1,0
1588103289,0,1
1588107137,1,0
1588109052,0,1
1588110984,1,0
1588144824,0,1
1588193540,1,1
1588197394,0,1
1588256667,1,0
1588262721,1,0
1588280589,0,1
1588344744,0,1
1588348573,0,1
1588422028,1,0
1588489707,4,0
1588491630,1,0
1588505066,1,0
1588508897,0,1
