DateTime,Entries,UniqueIPs
1594515142,5428,5428
1594517085,5392,5392
1594518972,5384,5384
1594520938,5374,5374
1594523055,5340,5340
1594525000,5271,5271
1594526915,5161,5161
1594528812,5168,5168
1594531017,5105,5105
1594532915,5102,5102
1594534812,5134,5134
1594536789,5158,5158
1594538654,5123,5123
1594540598,5074,5074
1594542489,5073,5073
1594544433,5060,5060
1594546430,4988,4988
1594548533,4964,4964
1594550423,4920,4920
1594552332,4916,4916
1594554290,4880,4880
1594556169,4864,4864
1594558334,4804,4804
1594560259,4784,4784
1594562198,4766,4766
1594564088,4788,4788
1594566088,4780,4780
1594567935,4756,4756
1594569876,4751,4751
1594571804,4734,4734
1594573714,4738,4738
1594575856,4779,4779
1594577773,4823,4823
1594579719,4841,4841
1594581611,4850,4850
1594583535,4879,4879
1594585481,4899,4899
1594587406,4932,4932
1594589288,4930,4930
1594592417,4922,4922
1594594354,4952,4952
1594596296,4947,4947
1594598175,4946,4946
1594600126,4940,4940
1594602119,4949,4949
1594603962,4910,4910
1594606842,4921,4921
1594608746,4927,4927
1594610693,4929,4929
1594612603,4946,4946
1594614493,4974,4974
1594616552,4965,4965
1594618367,4950,4950
1594620281,4906,4906
1594622187,4886,4886
1594624132,4869,4869
1594626150,4899,4899
1594627964,4938,4938
1594629861,4962,4962
1594631795,5056,5056
1594633724,5130,5130
1594635625,5198,5198
1594637606,5378,5378
1594639488,5486,5486
1594641395,5537,5537
1594643294,5545,5545
1594645339,5586,5586
1594647192,5610,5610
1594649051,5627,5627
1594651045,5649,5649
1594652909,5630,5630
1594654853,5617,5617
1594656739,5639,5639
1594658657,5640,5640
1594660582,5655,5655
1594662492,5633,5633
1594664438,5636,5636
1594666333,5641,5641
1594668255,5599,5599
1594671162,5562,5562
1594673083,5526,5526
1594675002,5532,5532
1594676902,5549,5549
1594678818,5573,5573
1594680766,5534,5534
1594682682,5501,5501
1594684577,5463,5463
1594686517,5491,5491
1594689638,5457,5457
1594691532,5468,5468
1594693515,5467,5467
1594695394,5477,5477
1594697364,5445,5445
1594699456,5412,5412
1594701288,5471,5471
1594703093,5466,5466
1594704982,5468,5468
1594706931,5458,5458
1594708856,5416,5416
1594710743,5360,5360
1594712589,5277,5277
1594714600,5180,5180
1594716529,5075,5075
1594718417,4924,4924
1594720336,4822,4822
1594722589,4734,4734
1594725525,4532,4532
1594727587,4422,4422
1594729494,4382,4382
1594731485,4350,4350
1594733291,4293,4293
1594736179,4256,4256
1594738150,4200,4200
1594740013,4158,4158
1594741933,4100,4100
1594743882,4046,4046
1594745775,4045,4045
1594747691,3995,3995
1594749768,3930,3930
1594751804,3893,3893
1594753696,3865,3865
1594755611,3858,3858
1594757560,3857,3857
1594759529,3835,3835
1594761409,3789,3789
1594763300,3759,3759
1594765210,3725,3725
1594767204,3716,3716
1594769088,3776,3776
1594771154,3991,3991
1594773146,4037,4037
1594775091,4027,4027
1594777003,4018,4018
1594778939,3964,3964
1594780816,3914,3914
1594782761,3870,3870
1594784678,3882,3882
1594786630,3826,3826
1594788528,3809,3809
1594790412,3798,3798
1594792359,3781,3781
1594794531,3809,3809
1594796611,3796,3796
1594798580,3767,3767
1594800390,3753,3753
1594802207,3731,3731
1594804100,3725,3725
1594806012,3710,3710
1594807982,3675,3675
1594809858,3638,3638
1594811775,3613,3613
1594813732,3596,3596
1594815616,3622,3622
1594817531,3609,3609
1594819553,3610,3610
1594821370,3589,3589
1594823289,3583,3583
1594825315,3610,3610
1594827171,3643,3643
1594829108,3655,3655
1594831019,3670,3670
1594832900,3705,3705
1594834840,3796,3796
1594836767,3818,3818
1594838653,3815,3815
