DateTime,AddedIPs,RemovedIPs
1592429054,0,1
1592432904,0,1
1592435782,0,1
1592439653,1,0
1592451392,0,1
1592474903,1,0
1592484510,1,0
1592488345,1,0
1592494104,0,2
1592496198,1,2
1592502016,0,1
1592503951,0,1
1592509713,1,0
1592511613,0,1
1592513635,2,0
1592519207,1,0
1592523389,1,0
1592525345,0,1
1592540710,1,0
1592546593,1,0
1592560342,0,1
1592566101,1,0
1592572112,0,1
1592574046,0,1
1592575934,2,0
1592581942,0,1
1592589866,1,0
1592595615,1,1
1592599477,1,1
1592601375,0,1
1592605241,0,1
1592609056,1,0
1592611043,0,1
1592627796,0,1
1592631616,1,0
1592633806,0,1
1592650095,1,0
1592652042,0,1
1592653932,1,0
1592655873,1,0
1592661951,0,1
1592663857,0,1
1592671707,1,0
1592675586,0,1
1592679379,1,0
1592681343,1,1
1592685392,0,1
1592694983,0,1
1592698873,2,0
1592710571,1,0
1592714419,1,0
1592718265,0,1
1592735795,0,1
1592739640,0,1
1592741543,1,1
1592743493,1,0
1592749216,1,0
1592754999,1,0
1592759005,0,1
1592765100,1,1
1592766978,1,0
1592768919,0,1
1592770813,1,0
1592784491,0,2
1592790272,1,0
1592796274,0,1
1592798180,1,0
1592800092,0,1
1592813824,1,0
1592827400,0,1
1592829383,0,1
1592835150,0,1
1592840997,0,1
1592842837,1,0
1592852582,1,2
1592856516,0,1
1592864171,2,0
1592873785,1,0
1592875714,0,1
1592880494,1,0
1592882418,1,0
1592884332,0,1
1592888185,1,0
1592898044,1,0
1592899941,1,1
1592905953,2,0
1592907864,1,0
1592913861,2,0
1592915773,1,0
1592929687,0,1
1592939569,0,1
1592947235,1,0
1592951076,0,2
1592954896,1,0
1592958970,0,1
1592964737,1,0
1592966676,0,1
1592968614,0,1
1592974344,1,1
1592984174,0,1
1592986114,1,1
1592991879,1,2
1592993787,0,1
1592999535,0,2
1593003421,0,1
1593015194,1,0
1593022840,1,0
1593034571,0,1
1593042286,1,1
1593046100,1,0
1593051886,0,1
1593061701,0,1
1593073486,0,1
1593075404,1,0
1593077297,0,1
1593081369,1,0
1593087130,1,0
1593100925,0,1
1593104961,1,0
1593108806,0,1
1593122176,2,0
1593126234,1,0
1593128187,0,1
1593132010,0,1
1593133948,2,0
1593145223,1,0
1593151010,1,0
1593155776,1,0
1593161534,0,1
1593165397,2,0
1593167292,0,1
1593173075,0,1
1593177043,1,0
1593178943,1,0
1593190586,1,1
1593208144,0,1
1593210074,0,1
1593211952,0,1
1593217698,2,0
1593219799,0,1
1593221792,0,1
1593225618,2,0
1593227553,1,0
1593231623,0,1
1593237373,0,1
1593241415,0,1
1593251057,0,1
1593253009,0,1
1593263056,0,1
1593266901,0,1
1593270730,1,0
1593276503,1,1
1593280351,1,0
1593290897,1,0
1593296657,1,0
1593303659,0,2
1593311295,0,1
1593313323,0,2
1593322811,1,0
1593326654,1,0
1593351899,1,0
1593355974,1,1
1593361701,1,0
1593363896,0,1
1593367727,0,1
1593371553,1,0
1593377319,0,1
1593379212,2,0
1593383081,0,1
1593394815,2,0
1593398683,2,0
1593408305,0,1
1593412099,1,1
1593427936,1,0
1593433736,1,0
1593437791,0,1
1593441620,0,1
1593449314,0,1
1593458911,0,1
1593463934,0,1
1593465881,0,1
1593469705,1,0
1593477622,1,0
1593481469,0,2
1593483378,0,1
1593485322,0,1
1593491074,1,0
1593497122,0,1
1593514344,1,1
1593520094,0,1
1593531864,2,0
1593533806,1,0
1593537642,1,0
1593553210,1,0
1593555363,0,1
1593565000,0,1
1593569785,1,0
1593575612,1,0
1593577483,0,1
1593581314,1,0
1593589254,2,0
1593591293,1,0
1593601129,0,1
1593614666,1,0
1593618534,1,2
1593620428,0,1
1593624340,0,1
1593638178,1,0
1593640115,0,1
1593647803,1,0
1593655744,0,1
1593661474,0,1
1593667454,0,1
1593675152,0,2
1593679016,0,1
1593685003,1,0
1593686895,1,0
1593688831,1,0
1593701292,0,1
1593705134,1,1
1593719053,1,0
1593720987,2,0
1593724827,0,1
1593732499,1,0
1593734612,2,1
1593736597,1,0
1593742359,1,0
1593765610,1,0
1593769486,0,1
1593773296,0,1
1593775242,0,1
1593785093,1,0
1593791802,1,1
1593795786,1,0
1593805303,0,1
1593807216,0,2
1593820577,0,3
1593822522,1,1
1593829217,0,1
1593833082,1,0
1593852254,0,1
1593868617,1,0
1593872445,0,1
1593876285,2,0
1593878185,0,1
1593882261,0,1
1593901489,1,0
