DateTime,AddedIPs,RemovedIPs
1594209990,3341,3257
1594211522,336,335
1594213282,3,1
1594215362,335,332
1594217131,2,256
1594219203,332,335
1594220898,4101,4069
1594221084,3,12
1594223042,128,127
1594224111,1,2
1594226882,127,128
1594230722,128,127
1594231441,4728,4708
1594235274,0,3
1594238402,86,96
1594242241,5239,5194
1594246077,1,4
1594250162,86,90
1594251361,57,29
1594253041,5601,5555
1594257967,1,2
1594261682,893,850
1594261812,0,255
1594263841,5706,6118
1594263927,0,2
1594267170,2,2
1594274641,2452,2357
1594277739,3,0
1594280883,713,722
1594284722,492,489
1594285441,2531,2494
1594285562,1,0
1594288589,2,3
1594289150,4,0
1594295492,1,0
1594296482,3840,3864
1594299235,3,3
1594300322,189,195
1594300512,254,0
1594304162,195,189
1594307041,4496,4483
1594307147,1,10
1594308242,223,250
1594308966,25,33
1594310017,2,3
1594314338,2,0
1594317841,5082,5041
1594320880,1,0
1594321873,1,256
1594323613,120,121
1594325175,1,0
1594328641,5451,5409
1594331640,1,5
1594338247,51,45
1594338962,293,293
1594339441,5749,5757
1594342423,1,1
1594342802,129,124
1594346642,852,865
1594350241,5899,6400
1594350664,0,2
1594353964,2,0
1594358162,570,556
1594361041,2333,2216
1594371841,2506,2379
1594373522,286,298
1594374486,4,0
1594379139,11,0
1594382641,3562,3492
1594385042,226,218
1594386526,1,3
1594389951,1,0
1594392013,0,2
1594393441,4231,4202
1594393541,0,9
1594396025,0,1
1594396817,47,209
1594397150,1,0
1594400407,172,171
1594404241,4900,4826
1594406929,1,1
1594412162,140,144
1594415041,5285,5243
1594417562,0,3
1594419842,119,131
1594426120,5684,5785
1594431362,320,314
1594435202,314,320
1594436641,5875,6262
1594438577,0,3
1594439042,853,838
1594439304,2,1
1594446722,839,850
1594447441,2458,2374
1594450227,3,2
1594450563,854,834
1594458241,2787,2655
1594461632,3,2
1594462082,319,318
1594465565,5,0
1594469175,3689,3633
1594469762,322,320
1594472467,2,1
1594473603,454,447
1594477442,197,204
1594479841,4385,4340
1594479936,0,7
1594481282,204,198
1594483426,1,0
1594484678,47,55
1594487711,0,232
1594488962,203,201
1594490641,4871,4802
1594494063,3,7
1594494335,1,0
1594496642,146,150
1594500482,42,36
1594501441,5291,5255
1594504763,1,1
1594511111,51,50
1594512012,88,91
1594512372,5652,5646
1594515842,56,60
1594519682,20,862
1594523041,5893,6087
1594523132,0,9
1594526412,0,1
1594531204,173,0
1594533841,2479,2269
1594537021,3,2
1594537530,3,0
1594538882,840,167
1594541152,1,0
1594544641,1910,1859
1594547969,2,1
1594550642,489,466
1594551941,3,0
1594554685,480,511
1594555441,3490,3400
1594558847,1,0
1594562162,291,289
1594566241,4140,4110
1594566339,0,2
1594569842,210,198
1594573682,195,205
1594577041,4655,4628
1594577522,290,286
1594580145,3,4
1594587841,5118,5135
1594589042,157,164
1594590303,255,0
1594591064,2,2
1594591535,1,0
1594596722,44,46
1594598161,32,48
1594598641,5469,5421
1594600563,100,95
1594601839,1,1
1594604402,33,30
1594608242,894,895
1594609441,5672,5917
1594609542,0,1
1594612607,2,1
1594619762,706,713
1594620241,2353,2242
1594623366,1,1
1594631164,2212,2141
1594633938,5,0
1594635122,467,465
1594638328,10,0
1594638962,465,467
1594641841,3262,3224
1594642802,465,467
1594644514,1,0
1594645998,1,0
1594646643,242,239
1594650482,239,242
1594652641,3945,3941
1594652735,1,2
1594654366,281,274
1594655416,0,256
1594656329,1,0
1594660570,124,137
1594663441,4515,4464
1594665842,222,239
1594666580,1,1
1594674241,4999,5018
1594677363,136,130
1594677954,1,4
1594683021,39,40
1594685041,5372,5369
1594687760,3,1
1594688882,57,62
1594692723,853,870
1594695931,5699,5989
1594698704,1,2
1594704963,719,715
1594706641,2370,2323
1594708869,3,1
1594717563,2286,2194
1594719758,2,0
1594720562,308,283
1594725527,6,0
1594728241,3389,3337
1594730524,5,1
1594734014,59,64
1594736162,41,42
1594739041,4044,4027
1594739135,0,1
1594740002,21,23
1594740884,19,2
1594742738,1,0
1594746335,1,0
1594748648,1,1
1594749974,4560,4550
1594751522,28,29
1594751971,5,1
1594755911,254,0
1594760641,4965,4972
1594763042,53,41
1594766883,41,44
1594767964,1,0
1594770963,94,111
1594771567,5306,5290
1594774089,27,0
1594774803,29,31
1594778883,851,875
1594782241,5524,5768
1594782334,1,0
1594782663,0,25
1594785115,26,0
1594789536,1,0
1594793041,2267,2204
1594793130,1,0
1594794483,598,608
1594796124,36,1
1594802162,298,288
1594803841,1979,1913
1594807244,32,0
1594811130,6,0
1594814641,2970,2923
1594818242,121,1
1594821848,62,54
1594825202,236,224
1594825441,3872,3811
1594825531,0,43
1594829537,422,2
1594832882,183,282
1594836497,4313,4263
1594836722,126,100
1594840562,102,127
1594847125,1,0
1594848242,227,198
1594851668,5,6
1594852322,120,124
1594855821,110,69
1594860002,124,120
1594861699,2,3
1594863842,256,217
1594864296,464,0
1594867682,895,808
1594872732,4,13
1594879213,751,764
1594883487,4,2
1594894802,285,289
1594897523,9,0
1594905065,1,1
1594906322,240,238
1594909959,74,71
1594911924,4582,4843
1594914385,0,8
1594916106,7,0
1594917843,218,224
1594922641,5283,5091
1594925522,72,80
1594927463,5,3
1594933441,4777,4719
1594937137,1,0
1594938238,2,3
1594940882,84,76
1594942220,76,60
1594944241,5050,5025
1594948562,57,58
1594949018,2,5
1594951524,256,0
1594952402,845,872
1594955041,5270,5550
1594955128,0,1
1594959786,3,1
1594965841,2121,2054
1594967762,606,579
1594970861,4,3
1594973146,1,0
1594975442,255,264
1594976641,1728,1656
1594976789,1,0
1594981622,2,2
1594983937,14,0
1594986963,232,235
1594987578,2598,2575
1594990803,235,232
1594991138,1,0
1594992363,3,2
1594994882,232,235
1594997767,35,39
1594998241,2827,2809
1594998326,1,13
1595003411,10,1
1595006403,167,165
1595009041,3915,3868
1595010242,124,123
